./5.jpg,"[[123, 120], [125, 474], [578, 472], [576, 118]]",480,600
./5.jpg,"[[123, 120], [125, 474], [578, 472], [576, 118]]",480,600
./3.jpg,"[[39, 134], [39, 539], [431, 571], [434, 134]]",731,493
../input/4.jpg,"[[21, 9], [195, 6], [196, 171], [24, 172]]",181,207
../input/1471-2105-11-S6-S23-4-2.jpg,"[[13, 19], [283, 16], [284, 194], [16, 194]]",226,299
../input/1471-230X-3-5-2-1.jpg,"[[2, 4], [2, 223], [295, 224], [295, 4]]",227,299
../input/16086323_4_P1.bmp,"[[1, 1], [1, 223], [247, 223], [245, 1]]",225,249
../input/7.jpg,"[[17, 26], [17, 393], [579, 392], [579, 26]]",499,600
